"ProductID","ShipToID","VolumeInKG"
"1451053 - AU","2004","0.76"
"1451053 - AU","2006","9.12"
"1451053 - AU","2008","38"
"1451053 - AU","2009","38"
"1451053 - AU","2010","6.08"
"1451053 - AU","2011","11.4"
"1451053 - AU","2012","1.52"
"1451053 - AU","2013","6.84"
"1451053 - AU","2014","9.12"
"1451053 - AU","2015","6.08"
"1451053 - AU","2016","11.4"
"1451053 - AU","2018","19"
"1451053 - AU","2020","34.2"
"1451053 - AU","2025","26.6"
"1451053 - AU","2026","7.6"
"1451053 - AU","2027","3.8"
"1451053 - AU","2028","8.36"
"1451053 - AU","2029","22.8"
"1451053 - AU","2030","4.56"
"1451053 - AU","2031","2.28"
"1451053 - AU","2033","11.4"
"1451053 - AU","2034","5.32"
"1451053 - AU","2035","5.32"
"1451053 - AU","2036","6.84"
"1451053 - AU","2037","3.8"
"1451053 - AU","2039","12.16"
"1451053 - AU","2040","41.8"
"1451053 - AU","2041","19"
"1451053 - AU","2042","11.4"
"1451053 - AU","2043","41.8"
"1451053 - AU","2044","4.56"
"1451053 - AU","2045","2.28"
"1451053 - AU","2047","14.44"
"1451053 - AU","2050","17.48"
"1451053 - AU","2051","9.12"
"1451053 - AU","2052","22.8"
"1451053 - AU","2053","17.48"
"1451053 - AU","2054","3.8"
"1451053 - AU","2055","33.44"
"1451053 - AU","2056","16.72"
"1451053 - AU","2058","11.4"
"1451053 - AU","2061","15.2"
"1451053 - AU","2062","12.16"
"1451053 - AU","2063","3.04"
"1451053 - AU","2064","1.52"
"1451053 - AU","2066","0.76"
"1451053 - AU","2067","2.28"
"1451053 - AU","2068","2.28"
"1451053 - AU","2074","9.88"
"1451053 - AU","2075","13.68"
"1451053 - AU","2076","15.2"
"1451053 - AU","2079","19.76"
"1451053 - AU","2081","11.4"
"1451053 - AU","2082","3.04"
"1451053 - AU","2087","11.4"
"1451053 - AU","2088","15.2"
"1451053 - AU","2095","1.52"
"1451053 - AU","2096","1.52"
"1451053 - AU","2097","15.2"
"1451053 - AU","2099","1.52"
"1451053 - AU","2100","3.8"
"1451053 - AU","2105","5.32"
"1451053 - AU","2113","15.2"
"1451053 - AU","2114","3.04"
"1451053 - AU","2116","3.8"
"1451053 - AU","2122","15.96"
"1451053 - AU","2125","15.2"
"1451053 - AU","2138","8.36"
"1451053 - AU","2147","16.72"
"1451053 - AU","2149","15.2"
"1451053 - AU","2150","2.28"
"1451053 - AU","2154","6.08"
"1451053 - AU","2155","9.88"
"1451053 - AU","2159","0.76"
"1451053 - AU","2160","3.04"
"1451053 - AU","2161","15.96"
"1451053 - AU","2162","4.56"
"1451053 - AU","2163","4.56"
"1451053 - AU","2164","1.52"
"1451053 - AU","2168","3.04"
"1451053 - AU","2169","3.8"
"1451053 - AU","2172","45.6"
"1451053 - AU","2175","7.6"
"1451053 - AU","2194","110.2"
"1451053 - AU","2205","7.6"
"1451053 - AU","2206","8.36"
"1451053 - AU","2217","6.84"
"1451053 - AU","2710","28.88"
"1451053 - AU","2713","76"
"1451053 - AU","2715","7.6"
"1451053 - AU","3001","31.16"
"1451053 - AU","3003","31.92"
"1451053 - AU","3004","152.76"
"1451053 - AU","3005","36.48"
"1451053 - AU","3006","22.8"
"1451053 - AU","3007","21.28"
"1451053 - AU","3008","19"
"1451053 - AU","3009","49.4"
"1451053 - AU","3010","139.84"
"1451053 - AU","3011","26.6"
"1451053 - AU","3012","91.96"
"1451053 - AU","3014","40.28"
"1451053 - AU","3016","26.6"
"1451053 - AU","3017","30.4"
"1451053 - AU","3018","25.84"
"1451053 - AU","3019","34.2"
"1451053 - AU","3022","41.8"
"1451053 - AU","3023","34.2"
"1451053 - AU","3024","89.68"
"1451053 - AU","3025","1.52"
"1451053 - AU","3026","5.32"
"1451053 - AU","3027","29.64"
"1451053 - AU","3028","16.72"
"1451053 - AU","3029","12.16"
"1451053 - AU","3030","11.4"
"1451053 - AU","3031","3.04"
"1451053 - AU","3032","42.56"
"1451053 - AU","3033","22.8"
"1451053 - AU","3034","5.32"
"1451053 - AU","3035","26.6"
"1451053 - AU","3036","1.52"
"1451053 - AU","3037","1.52"
"1451053 - AU","3038","155.8"
"1451053 - AU","3039","65.36"
"1451053 - AU","3040","12.16"
"1451053 - AU","3042","269.04"
"1451053 - AU","3043","72.2"
"1451053 - AU","3044","15.96"
"1451053 - AU","3045","11.4"
"1451053 - AU","3046","212.04"
"1451053 - AU","3047","0.76"
"1451053 - AU","3048","129.2"
"1451053 - AU","3050","2.28"
"1451053 - AU","3052","7.6"
"1451053 - AU","3053","38"
"1451053 - AU","3054","2.28"
"1451053 - AU","3055","26.6"
"1451053 - AU","3058","15.2"
"1451053 - AU","3059","7.6"
"1451053 - AU","3060","6.08"
"1451053 - AU","3061","22.8"
"1451053 - AU","3065","9.12"
"1451053 - AU","3066","31.92"
"1451053 - AU","3068","16.72"
"1451053 - AU","3073","54.72"
"1451053 - AU","3074","4.56"
"1451053 - AU","3075","41.8"
"1451053 - AU","3079","3.04"
"1451053 - AU","3080","13.68"
"1451053 - AU","3081","45.6"
"1451053 - AU","3082","38"
"1451053 - AU","3085","68.4"
"1451053 - AU","3086","15.2"
"1451053 - AU","3087","41.04"
"1451053 - AU","3097","26.6"
"1451053 - AU","3099","4.56"
"1451053 - AU","3100","39.52"
"1451053 - AU","3101","7.6"
"1451053 - AU","3108","2.28"
"1451053 - AU","3110","15.96"
"1451053 - AU","3114","22.8"
"1451053 - AU","3118","8.36"
"1451053 - AU","3120","2.28"
"1451053 - AU","3121","19"
"1451053 - AU","3122","0.76"
"1451053 - AU","3125","12.92"
"1451053 - AU","3126","11.4"
"1451053 - AU","3127","15.2"
"1451053 - AU","3129","31.16"
"1451053 - AU","3131","22.04"
"1451053 - AU","3135","31.16"
"1451053 - AU","3138","64.6"
"1451053 - AU","3141","3.04"
"1451053 - AU","3144","17.48"
"1451053 - AU","3148","28.88"
"1451053 - AU","3150","4.56"
"1451053 - AU","3153","12.92"
"1451053 - AU","3155","45.6"
"1451053 - AU","3158","23.56"
"1451053 - AU","3168","87.4"
"1451053 - AU","3169","5.32"
"1451053 - AU","3172","7.6"
"1451053 - AU","3176","34.2"
"1451053 - AU","3179","1.52"
"1451053 - AU","3180","38"
"1451053 - AU","3709","15.2"
"1451053 - AU","3721","2.28"
"1451053 - AU","5002","26.6"
"1451053 - AU","5003","34.2"
"1451053 - AU","5004","15.2"
"1451053 - AU","5005","27.36"
"1451053 - AU","5006","68.4"
"1451053 - AU","5007","26.6"
"1451053 - AU","5011","64.6"
"1451053 - AU","5013","6.84"
"1451053 - AU","5014","58.52"
"1451053 - AU","5016","31.92"
"1451053 - AU","5017","30.4"
"1451053 - AU","5018","50.92"
"1451053 - AU","5019","22.8"
"1451053 - AU","5020","3.04"
"1451053 - AU","5021","19"
"1451053 - AU","5022","11.4"
"1451053 - AU","5023","6.84"
"1451053 - AU","5024","9.12"
"1451053 - AU","5026","6.84"
"1451053 - AU","5028","11.4"
"1451053 - AU","5029","8.36"
"1451053 - AU","5037","7.6"
"1451053 - AU","5041","17.48"
"1451053 - AU","5042","14.44"
"1451053 - AU","5052","19"
"1451053 - AU","5702","54.72"
"1451053 - AU","5703","155.8"
"1451053 - AU","6027","3.04"
"1451053 - AU","6048","7.6"
"1451053 - AU","7001","19"
"1451053 - AU","7003","7.6"
"1451053 - AU","7004","9.12"
"1451053 - AU","7010","6.84"
"1451053 - AU","7015","34.2"
"1451053 - AU","7703","8.36"
"1451053 - AU","7704","31.92"
"1451053 - AU","8001","1.52"
"1451053 - AU","8005","2.28"
"1451053 - AU","8012","2.28"
"1451054 - AU","6012","34.65"
"1451054 - AU","6018","9.9"
"1451054 - AU","6048","8.91"
"1451054 - AU","4034","1.98"
"1451054 - AU","4117","0.99"
"1451054 - AU","4147","0.99"
"1451054 - AU","4147","0.99"
"1451054 - AU","4703","0.99"
"1451054 - AU","2001","1.98"
"1451054 - AU","2010","4.95"
"1451054 - AU","2011","0.99"
"1451054 - AU","2018","2.97"
"1451054 - AU","2033","4.95"
"1451054 - AU","2043","3.96"
"1451054 - AU","2051","8.91"
"1451054 - AU","2053","1.98"
"1451054 - AU","2054","0.99"
"1451054 - AU","2061","1.98"
"1451054 - AU","2081","3.96"
"1451054 - AU","2141","3.96"
"1451054 - AU","2154","1.98"
"1451054 - AU","2155","0.99"
"1451054 - AU","2161","2.97"
"1451054 - AU","2172","1.98"
"1451054 - AU","2205","8.91"
"1451054 - AU","2713","0.99"
"1451054 - AU","2715","0.99"
"1451054 - AU","3001","2.97"
"1451054 - AU","3008","1.98"
"1451054 - AU","3012","9.9"
"1451054 - AU","3016","5.94"
"1451054 - AU","3019","5.94"
"1451054 - AU","3024","0.99"
"1451054 - AU","3029","0.99"
"1451054 - AU","3032","0.99"
"1451054 - AU","3035","0.99"
"1451054 - AU","3039","0.99"
"1451054 - AU","3042","0.99"
"1451054 - AU","3048","0.99"
"1451054 - AU","3050","0.99"
"1451054 - AU","3055","0.99"
"1451054 - AU","3058","1.98"
"1451054 - AU","3061","0.99"
"1451054 - AU","3066","0.99"
"1451054 - AU","3086","1.98"
"1451054 - AU","3087","5.94"
"1451054 - AU","3127","0.99"
"1451054 - AU","3129","0.99"
"1451054 - AU","3135","1.98"
"1451054 - AU","3148","0.99"
"1451054 - AU","3155","1.98"
"1451054 - AU","3168","0.99"
"1451054 - AU","3169","0.99"
"1451054 - AU","3172","0.99"
"1451054 - AU","5005","2.97"
"1451054 - AU","5018","0.99"
"1451054 - AU","5702","4.95"
"1451054 - AU","7703","1.98"
"1451054 - AU","7704","0.99"
"1451055 - AU","6001","5.08"
"1451055 - AU","6010","3.81"
"1451055 - AU","6012","16.51"
"1451055 - AU","6018","6.35"
"1451055 - AU","6048","13.97"
"1451055 - AU","6702","1.27"
"1451055 - AU","4001","22.86"
"1451055 - AU","4003","1.27"
"1451055 - AU","4005","1.27"
"1451055 - AU","4012","1.27"
"1451055 - AU","4012","2.54"
"1451055 - AU","4022","1.27"
"1451055 - AU","4024","1.27"
"1451055 - AU","4030","1.27"
"1451055 - AU","4064","8.89"
"1451055 - AU","4066","1.27"
"1451055 - AU","4080","1.27"
"1451055 - AU","4104","1.27"
"1451055 - AU","4106","1.27"
"1451055 - AU","4106","2.54"
"1451055 - AU","4117","1.27"
"1451055 - AU","2015","2.54"
"1451055 - AU","2016","1.27"
"1451055 - AU","2025","2.54"
"1451055 - AU","2039","2.54"
"1451055 - AU","2040","7.62"
"1451055 - AU","2050","1.27"
"1451055 - AU","2081","1.27"
"1451055 - AU","2097","6.35"
"1451055 - AU","2147","1.27"
"1451055 - AU","2149","1.27"
"1451055 - AU","2150","1.27"
"1451055 - AU","2154","2.54"
"1451055 - AU","2172","13.97"
"1451055 - AU","2194","6.35"
"1451055 - AU","2206","12.7"
"1451055 - AU","2713","3.81"
"1451055 - AU","3001","2.54"
"1451055 - AU","3003","7.62"
"1451055 - AU","3005","3.81"
"1451055 - AU","3011","2.54"
"1451055 - AU","3012","1.27"
"1451055 - AU","3014","1.27"
"1451055 - AU","3016","1.27"
"1451055 - AU","3019","6.35"
"1451055 - AU","3023","2.54"
"1451055 - AU","3024","1.27"
"1451055 - AU","3029","1.27"
"1451055 - AU","3046","1.27"
"1451055 - AU","3055","6.35"
"1451055 - AU","3058","2.54"
"1451055 - AU","3073","1.27"
"1451055 - AU","3078","1.27"
"1451055 - AU","3081","1.27"
"1451055 - AU","3085","3.81"
"1451055 - AU","3100","2.54"
"1451055 - AU","3110","1.27"
"1451055 - AU","3114","6.35"
"1451055 - AU","3121","1.27"
"1451055 - AU","3129","2.54"
"1451055 - AU","3135","1.27"
"1451055 - AU","3155","2.54"
"1451055 - AU","3168","64.77"
"1451055 - AU","3169","1.27"
"1451055 - AU","3172","1.27"
"1451055 - AU","3180","3.81"
"1451055 - AU","5002","1.27"
"1451055 - AU","5004","1.27"
"1451055 - AU","5005","1.27"
"1451055 - AU","5014","1.27"
"1451055 - AU","5042","1.27"
"1451055 - AU","5702","1.27"
"1451055 - AU","6013","1.27"
"1451055 - AU","6019","1.27"
"1451055 - AU","6048","2.54"
"1451055 - AU","6705","15.24"
"1451055 - AU","7703","1.27"
"1451055 - AU","8003","2.54"
"1451056 - AU","6006","1.96"
"1451056 - AU","2007","3.92"
"1451056 - AU","2018","1.96"
"1451056 - AU","3001","3.92"
"1451056 - AU","3005","1.96"
"1451056 - AU","3006","1.96"
"1451056 - AU","3007","15.68"
"1451056 - AU","3010","1.96"
"1451056 - AU","3014","1.96"
"1451056 - AU","3016","1.96"
"1451056 - AU","3024","1.96"
"1451056 - AU","3035","9.8"
"1451056 - AU","3050","1.96"
"1451056 - AU","3155","3.92"
"1451056 - AU","3158","3.92"
"1451056 - AU","3180","3.92"
"1451056 - AU","3709","1.96"
"1451056 - AU","4067","1.96"
"1451056 - AU","5702","5.88"
"1451056 - AU","7015","1.96"
"1451057 - AU","6012","41.75"
"1451057 - AU","6048","48.43"
"1451057 - AU","3134","3.34"
"1451058 - AU","6012","0.834"
"1451058 - AU","2007","38.364"
"1451058 - AU","2018","2.502"
"1451058 - AU","2049","2.502"
"1451058 - AU","2064","4.17"
"1451058 - AU","2139","2.502"
"1451058 - AU","2163","1.668"
"1451058 - AU","2168","0.834"
"1451058 - AU","2169","2.502"
"1451058 - AU","3004","3.336"
"1451058 - AU","3006","0.834"
"1451058 - AU","3022","0.834"
"1451058 - AU","3040","2.502"
"1451058 - AU","3709","9.174"
"1451058 - AU","5042","0.834"
"1451058 - AU","5702","36.696"
"1451059 - AU","6001","6"
"1451060 - AU","6001","5.95"
"1451060 - AU","6010","21.25"
"1451060 - AU","6012","34.85"
"1451060 - AU","6017","0.85"
"1451060 - AU","6018","2.55"
"1451060 - AU","6027","0.85"
"1451060 - AU","6028","0.85"
"1451060 - AU","6031","0.85"
"1451060 - AU","6037","1.7"
"1451060 - AU","6048","8.5"
"1451060 - AU","6049","1.7"
"1451060 - AU","6701","0.85"
"1451060 - AU","6705","56.95"
"1451060 - AU","2087","0.85"
"1451060 - AU","4001","22.1"
"1451060 - AU","4003","0.85"
"1451060 - AU","4004","1.7"
"1451060 - AU","4005","0.85"
"1451060 - AU","4007","1.7"
"1451060 - AU","4008","0.85"
"1451060 - AU","4008","1.7"
"1451060 - AU","4012","3.4"
"1451060 - AU","4012","1.7"
"1451060 - AU","4013","0.85"
"1451060 - AU","4015","0.85"
"1451060 - AU","4022","6.8"
"1451060 - AU","4026","3.4"
"1451060 - AU","4033","0.85"
"1451060 - AU","4034","3.4"
"1451060 - AU","4034","0.85"
"1451060 - AU","4039","0.85"
"1451060 - AU","4041","2.55"
"1451060 - AU","4048","4.25"
"1451060 - AU","4051","0.85"
"1451060 - AU","4063","1.7"
"1451060 - AU","4064","1.7"
"1451060 - AU","4098","1.53"
"1451060 - AU","4099","0.85"
"1451060 - AU","4106","7.65"
"1451060 - AU","4107","0.85"
"1451060 - AU","4115","0.85"
"1451060 - AU","4701","3.23"
"1451060 - AU","4701","0.17"
"1451060 - AU","4705","10.2"
"1451060 - AU","4710","1.7"
"1451060 - AU","2007","0.85"
"1451060 - AU","2009","1.7"
"1451060 - AU","2011","0.85"
"1451060 - AU","2014","0.85"
"1451060 - AU","2016","3.4"
"1451060 - AU","2018","0.85"
"1451060 - AU","2020","3.4"
"1451060 - AU","2025","3.4"
"1451060 - AU","2027","0.85"
"1451060 - AU","2033","4.25"
"1451060 - AU","2034","0.85"
"1451060 - AU","2036","0.85"
"1451060 - AU","2039","0.85"
"1451060 - AU","2040","2.55"
"1451060 - AU","2043","2.55"
"1451060 - AU","2047","2.55"
"1451060 - AU","2050","6.8"
"1451060 - AU","2051","0.85"
"1451060 - AU","2056","0.85"
"1451060 - AU","2061","0.85"
"1451060 - AU","2062","0.85"
"1451060 - AU","2066","0.85"
"1451060 - AU","2079","5.1"
"1451060 - AU","2081","3.4"
"1451060 - AU","2088","0.85"
"1451060 - AU","2105","0.85"
"1451060 - AU","2125","0.85"
"1451060 - AU","2147","2.55"
"1451060 - AU","2172","10.2"
"1451060 - AU","2175","1.7"
"1451060 - AU","2194","1.7"
"1451060 - AU","2206","10.2"
"1451060 - AU","2715","0.85"
"1451060 - AU","3001","5.1"
"1451060 - AU","3003","0.85"
"1451060 - AU","3004","6.8"
"1451060 - AU","3005","1.7"
"1451060 - AU","3006","1.7"
"1451060 - AU","3007","1.7"
"1451060 - AU","3008","2.55"
"1451060 - AU","3009","3.4"
"1451060 - AU","3010","2.55"
"1451060 - AU","3011","6.8"
"1451060 - AU","3012","0.85"
"1451060 - AU","3014","0.85"
"1451060 - AU","3016","7.65"
"1451060 - AU","3018","0.85"
"1451060 - AU","3019","4.25"
"1451060 - AU","3022","1.7"
"1451060 - AU","3024","2.55"
"1451060 - AU","3028","2.55"
"1451060 - AU","3032","1.7"
"1451060 - AU","3035","2.55"
"1451060 - AU","3039","5.1"
"1451060 - AU","3040","1.7"
"1451060 - AU","3042","1.7"
"1451060 - AU","3043","0.85"
"1451060 - AU","3044","0.85"
"1451060 - AU","3046","1.7"
"1451060 - AU","3048","3.4"
"1451060 - AU","3053","0.85"
"1451060 - AU","3055","5.95"
"1451060 - AU","3058","0.85"
"1451060 - AU","3061","0.85"
"1451060 - AU","3066","3.4"
"1451060 - AU","3075","3.4"
"1451060 - AU","3081","5.1"
"1451060 - AU","3082","0.85"
"1451060 - AU","3085","3.4"
"1451060 - AU","3086","1.7"
"1451060 - AU","3097","0.85"
"1451060 - AU","3099","1.7"
"1451060 - AU","3100","2.55"
"1451060 - AU","3108","1.7"
"1451060 - AU","3110","1.7"
"1451060 - AU","3121","0.85"
"1451060 - AU","3127","0.85"
"1451060 - AU","3129","0.85"
"1451060 - AU","3131","0.85"
"1451060 - AU","3135","0.85"
"1451060 - AU","3144","0.85"
"1451060 - AU","3148","1.7"
"1451060 - AU","3153","0.85"
"1451060 - AU","3155","1.7"
"1451060 - AU","3158","4.25"
"1451060 - AU","3168","17"
"1451060 - AU","3169","2.55"
"1451060 - AU","3176","0.85"
"1451060 - AU","3180","2.55"
"1451060 - AU","3709","0.85"
"1451060 - AU","4007","0.85"
"1451060 - AU","5002","1.7"
"1451060 - AU","5003","2.55"
"1451060 - AU","5005","1.7"
"1451060 - AU","5007","3.4"
"1451060 - AU","5011","4.25"
"1451060 - AU","5017","0.85"
"1451060 - AU","5018","3.4"
"1451060 - AU","5021","1.7"
"1451060 - AU","5042","0.85"
"1451060 - AU","5052","5.1"
"1451060 - AU","5702","15.3"
"1451060 - AU","5703","2.55"
"1451060 - AU","6012","5.95"
"1451060 - AU","6017","0.85"
"1451060 - AU","6027","0.85"
"1451060 - AU","6038","1.7"
"1451060 - AU","6048","1.7"
"1451060 - AU","6705","35.7"
"1451060 - AU","7001","0.85"
"1451060 - AU","7003","0.85"
"1451060 - AU","7704","1.7"
"1451061 - AU","6001","2.62"
"1451061 - AU","6010","35.37"
"1451061 - AU","6012","1.31"
"1451061 - AU","6017","1.31"
"1451061 - AU","6018","3.93"
"1451061 - AU","6705","22.27"
"1451061 - AU","4001","1.31"
"1451061 - AU","4063","1.31"
"1451061 - AU","2010","1.31"
"1451061 - AU","2015","2.62"
"1451061 - AU","2025","1.31"
"1451061 - AU","2040","14.41"
"1451061 - AU","2168","2.62"
"1451061 - AU","2172","6.55"
"1451061 - AU","2175","2.62"
"1451061 - AU","2206","18.34"
"1451061 - AU","2715","2.62"
"1451061 - AU","3001","1.31"
"1451061 - AU","3014","2.62"
"1451061 - AU","3016","6.55"
"1451061 - AU","3019","2.62"
"1451061 - AU","3023","5.24"
"1451061 - AU","3024","3.93"
"1451061 - AU","3032","1.31"
"1451061 - AU","3035","1.31"
"1451061 - AU","3042","1.31"
"1451061 - AU","3043","1.31"
"1451061 - AU","3045","1.31"
"1451061 - AU","3048","1.31"
"1451061 - AU","3055","1.31"
"1451061 - AU","3066","2.62"
"1451061 - AU","3081","1.31"
"1451061 - AU","3099","1.31"
"1451061 - AU","3114","1.31"
"1451061 - AU","3129","2.62"
"1451061 - AU","3155","1.31"
"1451061 - AU","3168","32.75"
"1451061 - AU","3169","1.31"
"1451061 - AU","3180","11.79"
"1451061 - AU","5004","2.62"
"1451061 - AU","5005","1.31"
"1451061 - AU","5007","1.31"
"1451061 - AU","5011","3.93"
"1451061 - AU","5014","2.62"
"1451061 - AU","5029","1.31"
"1451061 - AU","5052","3.93"
"1451061 - AU","7703","1.31"
"1451061 - AU","7704","1.31"
"1451062 - AU","6001","4.2"
"1451062 - AU","6002","0.84"
"1451062 - AU","6004","1.4"
"1451062 - AU","6005","0.84"
"1451062 - AU","6006","1.68"
"1451062 - AU","6009","1.12"
"1451062 - AU","6010","7.84"
"1451062 - AU","6011","0.56"
"1451062 - AU","6012","21.84"
"1451062 - AU","6014","5.32"
"1451062 - AU","6017","4.2"
"1451062 - AU","6018","1.4"
"1451062 - AU","6019","0.84"
"1451062 - AU","6021","1.4"
"1451062 - AU","6027","0.84"
"1451062 - AU","6028","0.28"
"1451062 - AU","6037","3.64"
"1451062 - AU","6042","0.56"
"1451062 - AU","6701","0.56"
"1451062 - AU","6702","0.84"
"1451062 - AU","6705","0.28"
"1451062 - AU","2005","0.28"
"1451062 - AU","2021","0.28"
"1451062 - AU","2087","0.56"
"1451062 - AU","2097","2.52"
"1451062 - AU","2134","1.12"
"1451062 - AU","4001","3.36"
"1451062 - AU","4002","0.28"
"1451062 - AU","4003","0.28"
"1451062 - AU","4004","2.8"
"1451062 - AU","4004","2.8"
"1451062 - AU","4005","1.4"
"1451062 - AU","4007","0.28"
"1451062 - AU","4007","0.28"
"1451062 - AU","4008","0.28"
"1451062 - AU","4008","0.28"
"1451062 - AU","4012","1.96"
"1451062 - AU","4012","1.68"
"1451062 - AU","4014","0.28"
"1451062 - AU","4015","0.84"
"1451062 - AU","4015","1.12"
"1451062 - AU","4016","0.28"
"1451062 - AU","4016","0.56"
"1451062 - AU","4017","0.28"
"1451062 - AU","4017","0.28"
"1451062 - AU","4022","1.4"
"1451062 - AU","4022","0.28"
"1451062 - AU","4024","0.56"
"1451062 - AU","4026","3.64"
"1451062 - AU","4029","1.12"
"1451062 - AU","4030","0.28"
"1451062 - AU","4033","0.28"
"1451062 - AU","4034","1.12"
"1451062 - AU","4034","3.92"
"1451062 - AU","4035","0.28"
"1451062 - AU","4039","0.84"
"1451062 - AU","4043","0.28"
"1451062 - AU","4045","0.56"
"1451062 - AU","4045","0.56"
"1451062 - AU","4048","1.68"
"1451062 - AU","4054","2.52"
"1451062 - AU","4059","0.28"
"1451062 - AU","4060","0.28"
"1451062 - AU","4063","0.56"
"1451062 - AU","4063","0.28"
"1451062 - AU","4064","0.84"
"1451062 - AU","4065","1.12"
"1451062 - AU","4065","0.28"
"1451062 - AU","4066","0.28"
"1451062 - AU","4077","0.56"
"1451062 - AU","4080","0.84"
"1451062 - AU","4080","1.68"
"1451062 - AU","4095","1.12"
"1451062 - AU","4098","0.84"
"1451062 - AU","4098","1.4"
"1451062 - AU","4099","0.28"
"1451062 - AU","4101","0.56"
"1451062 - AU","4101","0.28"
"1451062 - AU","4104","0.56"
"1451062 - AU","4106","1.4"
"1451062 - AU","4106","1.96"
"1451062 - AU","4107","0.84"
"1451062 - AU","4111","1.4"
"1451062 - AU","4112","0.56"
"1451062 - AU","4112","0.56"
"1451062 - AU","4113","0.28"
"1451062 - AU","4117","0.28"
"1451062 - AU","4147","0.56"
"1451062 - AU","4147","0.56"
"1451062 - AU","4703","0.28"
"1451062 - AU","4704","0.56"
"1451062 - AU","4710","0.56"
"1451062 - AU","4710","0.56"
"1451062 - AU","2001","0.56"
"1451062 - AU","2004","0.28"
"1451062 - AU","2008","0.56"
"1451062 - AU","2009","2.24"
"1451062 - AU","2012","0.28"
"1451062 - AU","2013","0.56"
"1451062 - AU","2014","0.56"
"1451062 - AU","2015","1.4"
"1451062 - AU","2016","2.24"
"1451062 - AU","2020","4.48"
"1451062 - AU","2024","0.56"
"1451062 - AU","2025","4.76"
"1451062 - AU","2026","0.84"
"1451062 - AU","2027","0.56"
"1451062 - AU","2029","0.56"
"1451062 - AU","2030","0.28"
"1451062 - AU","2033","3.08"
"1451062 - AU","2034","0.84"
"1451062 - AU","2035","0.28"
"1451062 - AU","2036","0.56"
"1451062 - AU","2037","0.28"
"1451062 - AU","2039","1.4"
"1451062 - AU","2040","12.6"
"1451062 - AU","2041","1.12"
"1451062 - AU","2043","1.96"
"1451062 - AU","2044","0.56"
"1451062 - AU","2047","1.12"
"1451062 - AU","2050","1.12"
"1451062 - AU","2051","0.56"
"1451062 - AU","2053","0.84"
"1451062 - AU","2054","2.52"
"1451062 - AU","2055","1.68"
"1451062 - AU","2056","2.52"
